"","Date","EntryTime","ExitTime","Direction","EntryPrice","ExecEntryPrice","ExitPrice","ExecExitPrice","StopPrice","R","Shares","NotionalPosition","MarginUsed","GrossPnL","Commission","NetPnL","ExitReason","CapitalBefore","CapitalAfter","R_Multiple"
"94",18687,2021-03-01 14:35:00,2021-03-01 14:35:00,"Long",319.190002,319.201568594704,318.73999,318.724446679782,318.73999,0.450012000000015,1643,524429.173286,52442.9173286,-783.911306216674,3.286,-787.197306216673,"SL",73978.2281912542,73191.0308850375,-1.0646869748404
"95",18688,2021-03-02 14:35:00,2021-03-02 20:55:00,"Short",323.570007,323.555833719342,318.372711,318.385059994167,324.160003,0.589996000000042,1240,401226.80868,40122.680868,6411.75941921788,2.48,6409.27941921788,"Timed",73191.0308850375,79600.3103042554,8.76069282702822
"96",18689,2021-03-03 14:35:00,2021-03-03 20:55:00,"Short",317.700012,317.687329799349,309.170104,309.180522133926,318.23999,0.539977999999962,1474,468289.817688,46828.9817688,12539.0344988335,2.948,12536.0864988335,"Timed",79600.3103042554,92136.3968030888,15.7502855031567
"97",18690,2021-03-04 14:35:00,2021-03-04 14:45:00,"Long",310.809997,310.818281721803,308.470001,308.435633480386,308.470001,2.33999599999999,393,122148.328821,12214.8328821,-936.380758876826,0.786,-937.166758876826,"SL",92136.3968030888,91199.230044212,-1.01908218707078
"98",18691,2021-03-05 14:35:00,2021-03-05 18:15:00,"Short",305.329986,305.32181673506,306.659912,306.689157232235,306.659912,1.329926,685,209151.04041,20915.104041,-936.628240564296,1.37,-937.998240564296,"SL",91199.230044212,90261.2318036477,-1.02963660923552
"99",18694,2021-03-08 14:35:00,2021-03-08 14:40:00,"Short",305.839996,305.822072731153,307.760009,307.801041992312,307.760009,1.92001300000004,470,143744.79812,14374.479812,-930.115552744821,0.94,-931.055552744821,"SL",90261.2318036477,89330.1762509029,-1.03174783772774
"100",18695,2021-03-09 14:35:00,2021-03-09 14:40:00,"Long",308.149993,308.172496664538,306.98001,306.953441670203,306.98001,1.169983,763,235118.444659,23511.8444659,-930.13896067731,1.526,-931.66496067731,"SL",89330.1762509029,88398.5112902256,-1.04365191146761
"101",18696,2021-03-10 14:35:00,2021-03-10 14:50:00,"Short",315.029998,315.002232947592,316.200012,316.214260355203,316.200012,1.17001400000004,755,237847.64849,23784.764849,-915.080692746479,1.51,-916.590692746479,"SL",88398.5112902256,87481.9205974791,-1.0376178469755
"102",18697,2021-03-11 14:35:00,2021-03-11 14:40:00,"Long",316.929992,316.947117663446,315.600006,315.589274098901,315.600006,1.32998600000002,657,208223.004744,20822.3004744,-892.103221906266,1.314,-893.417221906266,"SL",87481.9205974791,86588.5033755729,-1.02244953296146
"103",18698,2021-03-12 14:35:00,2021-03-12 14:50:00,"Short",313.260009,313.239200512248,313.959991,313.989446003459,313.959991,0.699981999999977,1237,387502.631133,38750.2631133,-928.05367262701,2.474,-930.52767262701,"SL",86588.5033755729,85657.9757029458,-1.07466405023303
"104",18701,2021-03-15 13:35:00,2021-03-15 13:50:00,"Short",315.209991,315.192416881513,315.799987,315.816402446991,315.799987,0.589995999999985,1451,457369.696941,45736.9696941,-905.403055508487,2.902,-908.305055508487,"SL",85657.9757029458,84749.6706474373,-1.06099967707909
"105",18702,2021-03-16 13:35:00,2021-03-16 18:25:00,"Long",321.540008,321.578610606369,320.535003,320.523734423534,320.535003,1.00500499999998,843,271058.226744,27105.8226744,-889.260622129775,1.686,-890.946622129775,"SL",84749.6706474373,83858.7240253076,-1.05161286046822
"106",18703,2021-03-17 13:35:00,2021-03-17 13:40:00,"Short",316.579986,316.548723132445,317.609985,317.645599343364,317.609985,1.02999899999998,814,257696.108604,25769.6108604,-892.857235688291,1.628,-894.485235688291,"SL",83858.7240253076,82964.2387896193,-1.06687114348587
"107",18704,2021-03-18 13:35:00,2021-03-18 13:40:00,"Long",317.369995,317.395179814011,316.700012,316.688360116799,316.700012,0.669983000000002,1238,392904.05381,39290.405381,-875.04278514935,2.476,-877.51878514935,"SL",82964.2387896193,82086.7200044699,-1.0579666905171
"108",18705,2021-03-19 13:35:00,2021-03-19 13:35:00,"Long",313,313.029141095093,312.48001,312.467530165125,312.48001,0.519990000000007,1578,493914,49391.4,-886.222047490173,3.156,-889.378047490173,"SL",82086.7200044699,81197.3419569798,-1.08388801701651
"109",18708,2021-03-22 13:35:00,2021-03-22 13:40:00,"Long",316.304992,316.334269746754,315.670013,315.64905361718,315.670013,0.634979000000044,1278,404237.779776,40423.7779776,-875.70621359532,2.556,-878.26221359532,"SL",81197.3419569798,80319.0797433844,-1.08226591678426
"110",18709,2021-03-23 13:35:00,2021-03-23 14:05:00,"Short",319.179992,319.167841111746,319.859985,319.901069283106,319.859985,0.679992999999968,1181,376951.570552,37695.1570552,-865.942470375821,2.362,-868.304470375821,"SL",80319.0797433844,79450.7752730086,-1.08122902935728
"111",18710,2021-03-24 13:35:00,2021-03-24 19:55:00,"Short",317.789215,317.75286531265,311.769989,311.795699930775,318.670013,0.88079799999997,902,286645.87193,28664.587193,5373.36317445128,1.804,5371.55917445128,"Timed",79450.7752730086,84822.3344474599,6.76110229800162
"112",18711,2021-03-25 13:35:00,2021-03-25 14:45:00,"Long",310.089996,310.118426076156,309.260009,309.229794515216,309.260009,0.82998699999996,1021,316601.885916,31660.1885916,-907.292823720072,2.042,-909.334823720072,"SL",84822.3344474599,83912.9996237398,-1.07306688049375
"113",18712,2021-03-26 13:35:00,2021-03-26 15:20:00,"Long",311.679992,311.702479816444,311.140014,311.123503330164,311.140014,0.539978000000019,1554,484350.707568,48435.0707568,-899.729459679294,3.108,-902.837459679294,"SL",83912.9996237398,83010.1621640605,-1.07592621603119
"114",18715,2021-03-29 13:35:00,2021-03-29 13:45:00,"Long",315.720001,315.764687555811,314.869995,314.857134992635,314.869995,0.850006000000008,976,308142.720976,30814.2720976,-885.771301659454,1.952,-887.723301659454,"SL",83010.1621640605,82122.4388624011,-1.07005428570582
"115",18716,2021-03-30 13:35:00,2021-03-30 15:30:00,"Short",313.049987,313.024795829223,314.23001,314.253616346976,314.23001,1.18002300000001,695,217569.740965,21756.9740965,-854.030259838202,1.39,-855.420259838202,"SL",82122.4388624011,81267.0186025629,-1.04304790478898
"116",18717,2021-03-31 13:35:00,2021-03-31 19:55:00,"Long",316.290008,316.306287580303,319.029998,319.016092041315,315.809997,0.48001099999999,1693,535478.983544,53547.8983544,4587.69895249298,3.386,4584.31295249298,"Timed",81267.0186025629,85851.3315550559,5.64113001787845
"117",18718,2021-04-01 13:35:00,2021-04-01 19:55:00,"Long",323.429992,323.442343925614,324.559997,324.533733779048,322.809997,0.619995000000017,1384,447627.108928,44762.7108928,1510.4835571533,2.768,1507.7155571533,"Timed",85851.3315550559,87359.0471122092,1.75709457888279
"118",18722,2021-04-05 13:35:00,2021-04-05 19:55:00,"Long",327.519989,327.532481490914,331.089996,331.067286376712,326.880004,0.639985000000024,1365,447064.784985,44706.4784985,4825.00866911427,2.73,4822.27866911427,"Timed",87359.0471122092,92181.3257813234,5.52013701227039
"119",18723,2021-04-06 13:35:00,2021-04-06 13:35:00,"Short",330.179992,330.14381717486,330.804992,330.828206530367,330.804992,0.625,1474,486685.308208,48668.5308208,-1008.78991001656,2.948,-1011.73791001656,"SL",92181.3257813234,91169.5878713069,-1.09822296881037
"120",18724,2021-04-07 13:35:00,2021-04-07 13:45:00,"Short",329.510009,329.488823833563,330.510009,330.522469895239,330.510009,1,911,300183.618199,30018.3618199,-941.651562187194,1.822,-943.473562187194,"SL",91169.5878713069,90226.1143091197,-1.03564606167639
"121",18725,2021-04-08 13:35:00,2021-04-08 13:45:00,"Long",334.75,334.809959744778,334.200012,334.170493682773,334.200012,0.549987999999985,1640,548990,54899,-1048.72434168745,3.28,-1052.00434168745,"SL",90226.1143091197,89174.1099674322,-1.16632737806018
"122",18726,2021-04-09 13:35:00,2021-04-09 13:40:00,"Short",333.470001,333.44387363522,333.920013,333.947186165253,333.920013,0.450011999999958,1981,660604.071981,66060.4071981,-997.062121993656,3.962,-1001.02412199366,"SL",89174.1099674322,88173.0858454386,-1.12288678975712
"123",18730,2021-04-13 13:35:00,2021-04-13 19:55:00,"Long",338.468994,338.484745565035,340.630004,340.598410567687,338.109985,0.359009000000015,2456,831279.849264,83127.9849264,5191.16124651415,4.912,5186.24924651415,"Timed",88173.0858454386,93359.3350919527,5.88192775850258
"124",18731,2021-04-14 13:35:00,2021-04-14 19:55:00,"Short",340.25,340.236822283668,336.470001,336.483406769955,340.98001,0.730009999999993,1278,434839.5,43483.95,4796.86502652591,2.556,4794.30902652592,"Timed",93359.3350919527,98153.6441184786,5.13885496597798
"125",18732,2021-04-15 13:35:00,2021-04-15 19:55:00,"Long",340.25,340.259142601058,341.589996,341.576142474807,339.329986,0.920013999999981,1066,362706.5,36270.65,1403.92186541687,2.132,1401.78986541687,"Timed",98153.6441184786,99555.4339838955,1.42932593824598
"126",18733,2021-04-16 13:35:00,2021-04-16 19:40:00,"Short",340.679992,340.665367715254,342.149993,342.159358649647,342.149993,1.47000099999997,677,230640.354584,23064.0354584,-1011.431862584,1.354,-1012.785862584,"SL",99555.4339838955,98542.6481213115,-1.01768021545084
"127",18736,2021-04-19 13:35:00,2021-04-19 14:05:00,"Long",341.5,341.521743276118,340.059997,340.045691840009,340.059997,1.44000299999999,684,233586,23358.6,-1009.61918229883,1.368,-1010.98718229883,"SL",98542.6481213115,97531.6609390126,-1.02642247002917
"128",18737,2021-04-20 13:35:00,2021-04-20 13:35:00,"Short",337.75,337.728000651188,338.790008,338.807606889487,338.790008,1.040008,937,316471.75,31647.175,-1011.59104528642,1.874,-1013.46504528642,"SL",97531.6609390126,96518.1958937262,-1.03999799838009
"129",18738,2021-04-21 13:35:00,2021-04-21 13:45:00,"Short",335,334.980246776974,335.452789,335.463349782029,335.452789,0.452788999999996,2131,713885,71388.5,-1029.49250377196,4.262,-1033.75450377196,"SL",96518.1958937262,95484.4413899542,-1.07136658588192
"130",18739,2021-04-22 13:35:00,2021-04-22 14:25:00,"Short",338.720001,338.707759914388,338.929992,338.946592520329,338.929992,0.209991000000002,2818,954512.962818,95451.2962818,-673.030283540814,5.636,-678.666283540814,"SL",95484.4413899542,94805.7751064134,-1.14687108466872
"131",18740,2021-04-23 13:35:00,2021-04-23 19:55:00,"Long",336.5,336.524178088078,339.420013,339.398671725501,335.850006,0.649993999999992,1458,490617,49061.7,4191.01172336153,2.916,4188.09572336153,"Timed",94805.7751064134,98993.870829775,4.41926177383516
"132",18743,2021-04-26 13:35:00,2021-04-26 14:00:00,"Short",339.5,339.485887249035,339.98001,340.001097822397,339.98001,0.480009999999993,2062,700049,70004.9,-1062.36420227062,4.124,-1066.48820227062,"SL",98993.870829775,97927.3826275043,-1.07749957992776
"133",18744,2021-04-27 13:35:00,2021-04-27 19:55:00,"Short",342,341.990490633356,340.070007,340.082735169631,342.149993,0.149992999999995,2863,979146,97914.6,5461.90389264397,5.726,5456.17789264397,"Timed",97927.3826275043,103383.560520148,12.705629354202
"134",18745,2021-04-28 13:35:00,2021-04-28 13:45:00,"Short",338.929992,338.909399052047,339.890014,339.922359706645,339.890014,0.960021999999981,1076,364688.671392,36468.8671392,-1089.9456643473,2.152,-1092.0976643473,"SL",103383.560520148,102291.462855801,-1.05722645376656
"135",18746,2021-04-29 13:35:00,2021-04-29 19:55:00,"Short",342,341.973192534516,340.214996,340.22934945729,342.799987,0.799986999999987,1278,437076,43707.6,2228.63145269536,2.556,2226.07545269536,"Timed",102291.462855801,104517.538308496,2.17733922829551
"136",18747,2021-04-30 13:35:00,2021-04-30 17:50:00,"Long",338,338.011437253767,337.450012,337.431615511392,337.450012,0.549987999999985,1900,642200,64220,-1101.6613105117,3.8,-1105.4613105117,"SL",104517.538308496,103412.076997985,-1.05788079444387
"137",18750,2021-05-03 13:35:00,2021-05-03 14:05:00,"Short",338.679992,338.653640978453,339.165008,339.182284216578,339.165008,0.485015999999973,2132,722065.742944,72206.5742944,-1127.06738368268,4.264,-1131.33138368268,"SL",103412.076997985,102280.745614302,-1.09407367617793
"138",18751,2021-05-04 13:35:00,2021-05-04 19:55:00,"Short",332.609985,332.59418794567,330.121887,330.130276100768,333.890014,1.28002900000001,799,265755.378015,26575.5378015,1968.66556407651,1.598,1967.06756407651,"Timed",102280.745614302,104247.813178378,1.92332505349624
"139",18752,2021-05-05 13:35:00,2021-05-05 13:35:00,"Long",332,332.027904304595,332.464996,332.43597188686,332.464996,0.464995999999985,2241,744012,74401.2,914.479451855622,4.482,909.997451855622,"SL",104247.813178378,105157.810630234,0.873271129783707
"140",18753,2021-05-06 13:35:00,2021-05-06 13:35:00,"Short",327.429992,327.418067706725,328.820007,328.846599113899,328.820007,1.39001499999995,756,247537.073952,24753.7073952,-1079.969743824,1.512,-1081.481743824,"SL",105157.810630234,104076.32888641,-1.02914817982155
"141",18754,2021-05-07 13:35:00,2021-05-07 13:35:00,"Short",333.359985,333.338672770628,333.75,333.77521369681,333.75,0.390015000000005,2668,889404.43998,88940.443998,-1164.69119105397,5.336,-1170.02719105397,"SL",104076.32888641,102906.301695356,-1.12442066633884
"142",18757,2021-05-10 13:35:00,2021-05-10 19:55:00,"Short",331,330.977809257004,325.619995,325.64677875461,332.959991,1.959991,525,173775,17377.5,2798.79101375683,1.05,2797.74101375683,"Timed",102906.301695356,105704.042709113,2.71890559823691
"143",18758,2021-05-11 13:35:00,2021-05-11 13:35:00,"Short",320.609985,320.588213333268,320.359985,320.372345327987,320.359985,0.25,3296,1056730.51056,105673.051056,711.500945408738,6.592,704.908945408738,"SL",105704.042709113,106408.951654522,0.855472021127109
"144",18759,2021-05-12 13:35:00,2021-05-12 14:00:00,"Long",321.5,321.518625638862,319.970001,319.950556234082,319.970001,1.52999899999998,695,223442.5,22344.25,-1089.80823632169,1.39,-1091.19823632169,"SL",106408.951654522,105317.7534182,-1.02618982416291
"145",18760,2021-05-13 13:35:00,2021-05-13 13:35:00,"Long",320.164306,320.198644861665,319.899993,319.886178542613,319.899993,0.264313000000016,3289,1053020.402434,105302.0402434,-1027.70172336079,6.578,-1034.27972336079,"SL",105317.7534182,104283.473694839,-1.18974972495339
"146",18761,2021-05-14 13:35:00,2021-05-14 13:40:00,"Long",323,323.011648475597,322.209991,322.194103984805,322.209991,0.790008999999998,1320,426360,42636,-1079.1587278455,2.64,-1081.7987278455,"SL",104283.473694839,103201.674966994,-1.03738627128558
"147",18764,2021-05-17 13:35:00,2021-05-17 13:35:00,"Short",324.25,324.239763966988,324.359985,324.391052332116,324.359985,0.109984999999995,3182,1031763.5,103176.35,-481.399577836154,6.364,-487.763577836154,"SL",103201.674966994,102713.911389158,-1.39372064488474
"148",18765,2021-05-18 13:35:00,2021-05-18 13:35:00,"Short",324.910003,324.892318390081,325.524993,325.545691325765,325.524993,0.614989999999977,1670,542599.70501,54259.970501,-1091.13280259074,3.34,-1094.47280259074,"SL",102713.911389158,101619.438586567,-1.06566437776729
"149",18766,2021-05-19 13:35:00,2021-05-19 13:40:00,"Long",317.679992,317.688662731057,316.75,316.725323284753,316.75,0.929992000000027,1092,346906.551264,34690.6551264,-1051.96667536405,2.184,-1054.15067536405,"SL",101619.438586567,100565.287911203,-1.03800833373195
"150",18767,2021-05-20 13:35:00,2021-05-20 19:55:00,"Long",325.179992,325.205695067099,328.859985,328.8429076228,323.890014,1.28997800000002,779,253315.213768,25331.5213768,2833.38858089153,1.558,2831.83058089153,"Timed",100565.287911203,103397.118492094,2.81804228886192
"151",18768,2021-05-21 13:35:00,2021-05-21 19:55:00,"Short",330.329986,330.305446395285,326.959991,326.996385979681,330.859985,0.529998999999975,1950,644143.4727,64414.34727,6452.66781042668,3.9,6448.76781042668,"Timed",103397.118492094,109845.886302521,6.2397484063245
"152",18771,2021-05-24 13:35:00,2021-05-24 19:55:00,"Long",329.940002,329.956273079778,332.529998,332.491244538178,329,0.940001999999993,1168,385369.922336,38536.9922336,2960.84666341138,2.336,2958.51066341138,"Timed",109845.886302521,112804.396965932,2.69464475437304
"153",18772,2021-05-25 13:35:00,2021-05-25 19:55:00,"Short",333.929992,333.916200488224,332.970001,332.988228223724,334.809997,0.880004999999983,1281,427764.319752,42776.4319752,1188.73247082479,2.562,1186.17047082479,"Timed",112804.396965932,113990.567436757,1.0522352310501
"154",18773,2021-05-26 13:35:00,2021-05-26 14:50:00,"Short",333.778991,333.739284764503,334.221008,334.239978241635,334.221008,0.442016999999964,2578,860482.238798,86048.2238798,-1290.78778404517,5.156,-1295.94378404517,"SL",113990.567436757,112694.623652712,-1.13727181789751
"155",18774,2021-05-27 13:35:00,2021-05-27 14:15:00,"Short",333.285003,333.249186520466,333.899993,333.921919342768,333.899993,0.614989999999977,1832,610578.125496,61057.8125496,-1232.44653045843,3.664,-1236.11053045843,"SL",112694.623652712,111458.513122254,-1.09714438007554
"156",18775,2021-05-28 13:35:00,2021-05-28 13:35:00,"Short",334.070007,334.050354931814,334.420013,334.43343189774,334.420013,0.350006000000008,3184,1063678.902288,106367.8902288,-1219.71705950647,6.368,-1226.08505950647,"SL",111458.513122254,110232.428062747,-1.10020104205468
"157",18779,2021-06-01 13:35:00,2021-06-01 13:40:00,"Short",335.174987,335.15746112957,335.5,335.531395261257,335.5,0.325013000000013,3288,1102055.357256,110205.5357256,-1229.49542498557,6.576,-1236.07142498557,"SL",110232.428062747,108996.356637762,-1.156674138224
"158",18780,2021-06-02 13:35:00,2021-06-02 17:20:00,"Long",333.510009,333.532209330974,332.899993,332.889405661698,332.899993,0.61001600000003,1786,595648.876074,59564.8876074,-1148.04735332586,3.572,-1151.61935332586,"SL",108996.356637762,107844.737284436,-1.05702747022269
"159",18781,2021-06-03 13:35:00,2021-06-03 14:55:00,"Short",330.370208,330.338972835399,330.899902,330.909089667054,330.899902,0.529694000000006,2035,672303.37328,67230.337328,-1160.18775241842,4.07,-1164.25775241842,"SL",107844.737284436,106680.479532017,-1.08008931884302
"160",18782,2021-06-04 13:35:00,2021-06-04 19:55:00,"Long",332.829986,332.853469115484,335.690002,335.676122196113,332.100006,0.729980000000012,1461,486264.609546,48626.4609546,4123.89615079778,2.922,4120.97415079778,"Timed",106680.479532017,110801.453682815,3.86401419303014
"161",18785,2021-06-07 13:35:00,2021-06-07 13:35:00,"Short",335.429992,335.416368437513,335.25,335.272675323281,335.25,0.179992000000027,3303,1107925.263576,110792.5263576,474.618356307946,6.606,468.012356307946,"SL",110801.453682815,111269.466039123,0.78721895546398
"162",18786,2021-06-08 13:35:00,2021-06-08 13:50:00,"Long",338.408813,338.423020758799,338.010009,337.995884643253,338.010009,0.398803999999984,2790,944160.58827,94416.058827,-1191.70976237502,5.58,-1197.28976237502,"SL",111269.466039123,110072.176276748,-1.07605770139372
"163",18787,2021-06-09 13:35:00,2021-06-09 13:35:00,"Short",338.329986,338.315845870818,338.519989,338.537584351516,338.519989,0.19000299999999,3253,1100587.444458,110058.7444458,-721.315277710897,6.506,-727.821277710897,"SL",110072.176276748,109344.354999037,-1.17755235811069
"164",18788,2021-06-10 13:35:00,2021-06-10 19:55:00,"Long",338.149993,338.182268236328,340.359985,340.326658876122,336.73001,1.419983,770,260375.49461,26037.549461,1651.18079264159,1.54,1649.64079264159,"Timed",109344.354999037,110993.995791679,1.50874386509857
"165",18789,2021-06-11 13:35:00,2021-06-11 13:35:00,"Short",340.359985,340.337031871438,340.529998,340.588451375707,340.529998,0.170012999999983,3261,1109913.911085,110991.3911085,-819.879003422119,6.522,-826.401003422119,"SL",110993.995791679,110167.594788257,-1.4905889800739
"166",18792,2021-06-14 13:35:00,2021-06-14 13:40:00,"Short",340.720001,340.694588894238,341.679992,341.702874478578,341.679992,0.959991000000002,1147,390805.841147,39080.5841147,-1156.50356523752,2.294,-1158.79756523753,"SL",110167.594788257,109008.797223019,-1.05239068318307
"167",18793,2021-06-15 13:35:00,2021-06-15 13:45:00,"Short",343.260009,343.250565653225,344.23999,344.251115502083,344.23999,0.979980999999952,1112,381705.130008,38170.5130008,-1112.61143193078,2.224,-1114.83543193078,"SL",109008.797223019,107893.961791088,-1.02302988410863
